# Thornthwaite model output
# 
time	daylength	potet	snowMelt	runoff	soilMoistStor
1969-01-01 00:00	9.33255896071047	16.344070102747303	2.444301547089103E-21	5.4629952957979935	200.0
1969-02-01 00:00	10.507190826128427	20.924836821767705	1.2221507735445515E-21	8.894811834041425	200.0
1969-03-01 00:00	11.991759950871064	29.524617085935212	6.110753867722757E-22	12.528935532043763	200.0
1969-04-01 00:00	13.65051396297922	71.39944877822292	3.0553769338613787E-22	11.276041978839388	198.2812153217771
1969-05-01 00:00	15.050936226789666	118.87650938273175	1.5276884669306894E-22	11.82184137485998	200.0
1969-06-01 00:00	15.799406660430348	160.04163877628832	7.638442334653447E-23	10.639657237373983	146.6101482237117
1969-07-01 00:00	15.442932668826764	217.9892784751441	3.8192211673267234E-23	9.575691513636585	15.114567555306223
1969-08-01 00:00	14.182514991311116	160.31657049812733	1.9096105836633617E-23	8.618122362272926	8.915469870490458
1969-09-01 00:00	12.557289510138974	93.61265479856344	9.548052918316808E-24	7.7563101260456335	8.507874817276809
1969-10-01 00:00	10.972153042310678	44.46011578624176	4.774026459158404E-24	6.98067911344107	71.71554503103506
1969-11-01 00:00	9.604174654535178	23.217575368623024	2.387013229579202E-24	6.282611202096963	68.03525534410667
1969-12-01 00:00	8.957607286548047	15.849480476448438	1.193506614789601E-24	5.654350081887268	102.75999746765824
1970-01-01 00:00	9.33255896071047	13.09555228421283	5.967533073948005E-25	5.088915073698541	100.45417937984257
1970-02-01 00:00	10.507190826128427	21.649849764108005	2.9837665369740026E-25	4.580023566328687	105.27677221573457
1970-03-01 00:00	11.991759950871064	32.95239269786685	1.4918832684870013E-25	4.122021209695819	143.7548223178677
1970-04-01 00:00	13.65051396297922	69.59191305998945	7.459416342435007E-26	3.709819088726237	187.19290025787825
1970-05-01 00:00	15.050936226789666	125.03626047184146	3.7297081712175033E-26	3.3388371798536136	121.93679549296033
1970-06-01 00:00	15.799406660430348	167.11476790233837	1.8648540856087517E-26	3.0049534618682525	63.84048849052
1970-07-01 00:00	15.442932668826764	198.0989320395317	9.324270428043758E-27	2.7044581156814274	12.435120540432415
1970-08-01 00:00	14.182514991311116	173.60023224882337	4.662135214021879E-27	2.434012304113285	4.757828401410314
1970-09-01 00:00	12.557289510138974	97.15319785763653	2.3310676070109396E-27	2.190611073701956	68.89462354377379
1970-10-01 00:00	10.972153042310678	44.46011578624176	1.1655338035054698E-27	1.9715499663317606	130.352506757532
1970-11-01 00:00	9.604174654535178	21.939031238629468	5.827669017527349E-28	1.7743949696985846	130.53969621890255
