@dataValueAttribs												
precip	0	9999	mm									
@dataSetAttribs												
missingDataVal	-9999											
dataStart	01.01.1985 00:00											
dataEnd	31.12.2006 00:00											
tres	d											
@statAttribVal												
name	Chaurikhark	Sallery	Pakarnas	Chialsa	Aisealukhar	Okhaldunga	Manebhanjyang	Kuruleghat	Sirwa	station_9	station_10	station_14
11.09.1985 00:00	19.8	26	34	34.4	15	20.4	0	27	30	12.35746098	5.833841801	13.18349457
12.09.1985 00:00	14	3	0	5.5	0	0	0	0	4	7.924237728	4.583704472	7.345263481
13.09.1985 00:00	3.2	1.5	0	4.6	0	0	0	0	26.5	1.993022203	0.684985876	3.037312984
14.09.1985 00:00	24.5	38	38	13	0	32.7	2.2	1.2	44.4	15.17356491	9.006408691	15.7239151
15.09.1985 00:00	4.5	3	19	7.3	0	2.1	30.1	0	31	9.029381752	6.449093342	6.319336891
16.09.1985 00:00	14.3	18	27	20.5	22.4	31.5	20.4	36.2	13.3	13.63921547	12.09100246	12.11701488
17.09.1985 00:00	21.3	32	38.5	26.5	8.1	22.2	0	20.5	27	16.75533676	27.5664463	14.24245358
18.09.1985 00:00	10.8	22.5	0	52.6	34.5	9	30	11.2	13	13.03360748	3.503663778	12.03693771
19.09.1985 00:00	10.9	5	0	0.7	19.4	0	0	0	2	6.125764847	2.342903376	7.681813717
20.09.1985 00:00	2.8	9	12	8.5	0	1	0	0	26	2.097983122	0.684671044	2.923592806
21.09.1985 00:00	7	0.5	1	1.4	0	3.1	0	0	13.3	4.198273182	4.841496468	4.651414871
22.09.1985 00:00	10	25	0	17.6	0	0	0	0	11.2	6.437777042	4.831203461	7.014381886
23.09.1985 00:00	13.1	1.5	40	7.8	40.4	1.8	0	0	12.5	8.085630417	3.567807913	7.997954369
24.09.1985 00:00	5	40	25	33.6	35	8.5	0.5	0	7	4.38719368	1.459523439	5.65934515
25.09.1985 00:00	1.2	12.5	9.2	31.3	0	7.9	6	8.3	30.9	3.186547041	2.118680239	4.915035248
26.09.1985 00:00	3.3	7.5	9	7.5	0	12.5	0	4.1	10.4	2.427152157	1.397285938	2.801840305
27.09.1985 00:00	3.2	6.5	0	1.2	0	0	0	0	0	1.948310614	0.743624806	1.934025764
28.09.1985 00:00	3.6	2	1	1.5	4.3	7.2	0	0	21.3	2.403408289	1.417468309	2.454499006
29.09.1985 00:00	12	11	9.5	19.5	0	8.6	21.3	12.7	26.5	11.83073521	4.672804356	11.07647228
30.09.1985 00:00	6.6	6.5	7	1.2	0	0.3	0	0	0	4.029036045	1.550115466	3.932573795
01.10.1985 00:00	0.5	8	6.5	9.5	0	0.4	0	0	9.9	0.77412653	0.806299984	1.12276268
02.10.1985 00:00	0	0	3	1.2	0	1.6	0	0	0	0.057327285	0.011021095	0.107409135
03.10.1985 00:00	0	0	0	0	0	0.7	0	0	0	2.77E-05	1.86E-05	2.37E-05
04.10.1985 00:00	0	0	0	0	0	0	0	0	0	0	3.13E-05	1.01E-06
05.10.1985 00:00	0	1	0	8	3.4	0	0	0	0	0.276362658	0.123719074	0.445949644
06.10.1985 00:00	0	5	0	16	24.5	0	0	0	0	0.539767504	0.109390847	0.979945838
07.10.1985 00:00	3	1.5	0	0	0	0.6	0	0	0	1.964563727	1.477247238	1.75904882
08.10.1985 00:00	0	0.5	2	1.2	0	58.4	0	0	0	0.106958747	0.334658831	0.178711489
09.10.1985 00:00	8.7	0.5	0	2.2	9.3	4.6	2.8	0	1.2	7.77808857	13.87557602	5.647176266
10.10.1985 00:00	26	40.5	41.5	32.4	11	9.5	4	0	23.9	22.67317772	32.28987885	20.14830589
11.10.1985 00:00	0	0.2	0	6	0	0.1	0	0	0	0.637819707	2.728076935	0.739152074
12.10.1985 00:00	3.3	0	0	0	14	0	0	0	0	2.534930468	3.85071063	1.924007177
13.10.1985 00:00	0.5	0	0	0	0	0	0	0	0	0.311454654	0.122416481	0.295946509
14.10.1985 00:00	0	0.2	0	0	0	0	0	0	0	0.035622198	0.215095639	0.004517599
15.10.1985 00:00	0.5	0	0	0	0	0	0	0	0	0.313780457	0.123244181	0.616794109
16.10.1985 00:00	5	0	5	1.2	30.5	5.8	0	0	0	3.329122066	2.292937279	4.030589104
17.10.1985 00:00	54.1	72	31	64	0	32	15	22	37.9	43.11450195	37.92858505	41.2110939
18.10.1985 00:00	41	67	40	74.2	19	26.4	25.1	20	14.5	35.95703125	29.22006416	34.37763977
19.10.1985 00:00	20	23.5	36	26.2	15.3	16.8	0.5	22	0	14.65702152	10.35702896	14.42772198
20.10.1985 00:00	5.1	0	0	0	17	0	19	0	5.6	6.536027431	1.782606721	5.234460354
21.10.1985 00:00	3.9	5	5	10.6	0	15.6	0	0	3.5	3.084702253	1.946022511	3.660665989
22.10.1985 00:00	0	3	0	0	0	0	0	0	0	0.027286584	0.006600562	0.069388904
23.10.1985 00:00	0	2	0	0	0	0	0	0	3	0.026766492	0.00437635	0.049465258
24.10.1985 00:00	0	0	0	0	0	8.4	1	0	2	0.181172684	0.00477017	0.100068659
25.10.1985 00:00	0	0	0	0	10.2	0	0	0	0	0.016617144	0.071294121	0.279970407
26.10.1985 00:00	0	0	0	0	18.4	0	0	0	0	0.01335427	7.41E-04	1.232002735
27.10.1985 00:00	0	0	0	0	0	0	0	0	0	4.10E-04	2.25E-06	0
28.10.1985 00:00	0.3	0	0	0	0	0	0	0	0	0.188269347	0.074621476	0.175009087
29.10.1985 00:00	1.4	0	0	0	0	0	3.5	0	3.6	1.494649529	0.365212113	1.851845264
30.10.1985 00:00	0	0	0	0	0	0	0	0	0	0.001659565	2.60E-04	0.427928895
31.10.1985 00:00	0	0	0	0	0	0	0	0	0	0.001640737	1.46E-04	0.238588944
01.11.1985 00:00	0	0	0	1.5	0	0	0	0	2.3	0.062521465	0.009966975	0.086260818
02.11.1985 00:00	0	3.5	0	0	24	0.3	0	0	0	0.061466798	0.220723689	0.109648287
03.11.1985 00:00	0	0	0	1	0	0	0	0	1.9	0.054353334	0.007073938	0.495244443
04.11.1985 00:00	0	3	1	1	0	0	0	0	8.9	0.161784291	0.015473632	0.15290451
05.11.1985 00:00	0	0	0	0	0	0	0	0	0	2.57E-04	4.03E-05	0.066414647
06.11.1985 00:00	0	0	0	0	0	0	0	0	0	6.69E-04	1.05E-04	0.172909468
07.11.1985 00:00	0	0	0	0	0	0	0	0	0	5.99E-04	2.06E-06	0
08.11.1985 00:00	0	0	0	0	0	0	0	0	0	0.033621356	0.213377863	0
09.11.1985 00:00	0	0	0	0	9.2	0	0	5	0	0.009704425	0.035616335	0.078151345
10.11.1985 00:00	1	0	0	0	0	0	0	5.2	0	0.666798055	0.531946361	1.012160063
11.11.1985 00:00	2.4	0	0	0.6	0	0	0	0	1.3	1.517826319	0.596636176	1.560846806
12.11.1985 00:00	0	0	0	0	0	0	0	0	0	0.001425962	2.24E-04	0.368798822
13.11.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
14.11.1985 00:00	0	0	0	0	11.4	0	0	0	0	0.004905928	2.44E-06	0.014095735
15.11.1985 00:00	0	0	0	0	3.9	0	0	0	0	0.001678367	8.36E-07	0.004821078
16.11.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
17.11.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
18.11.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
19.11.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
20.11.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
21.11.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
22.11.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
23.11.1985 00:00	0	0	0	0	2.4	0	0	0	0	0.001150706	9.25E-07	0.002955492
24.11.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
25.11.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
26.11.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
27.11.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
28.11.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
29.11.1985 00:00	0	0	0	0	0	0	0	0	0	1.98E-04	6.79E-07	0
30.11.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
01.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
02.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
03.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
04.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
05.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
06.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
07.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
08.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
09.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
10.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
11.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
12.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
13.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
14.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
15.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
16.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
17.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
18.12.1985 00:00	0	0	0	0	0	0	0	0	0	0.032833837	0.212683558	0
19.12.1985 00:00	0	0	0	0	0	0	0	0	0	0.094497494	0.601823747	0.422480285
20.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
21.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
22.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
23.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
24.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
25.12.1985 00:00	0	0	0	0	0	0	0	0	0	2.52E-08	1.31E-06	0
26.12.1985 00:00	28.4	0	0	0	0	0	0	0	0	18.33830452	10.29996109	19.51387787
27.12.1985 00:00	17.5	7.5	48	0	56	41.4	0	64.5	36.5	16.8706131	38.2504158	12.71242237
28.12.1985 00:00	0	5.5	18	0	30.4	31.5	0	23.2	32.9	1.977753997	9.649995804	0.461432219
29.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
30.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
31.12.1985 00:00	0	0	0	0	0	0	0	0	0	0	0	0
01.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
02.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
03.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
04.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
05.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
06.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
07.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
08.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
09.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
10.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
11.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
12.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
13.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
14.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
15.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
16.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
17.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
18.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
19.01.1986 00:00	0	0	0	0	0	0	0	0	0	2.21E-05	0	5.59E-04
20.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
21.01.1986 00:00	0	0	0	0	0	0	0	0	0	6.43E-04	1.01E-04	0.166125596
22.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
23.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
24.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
25.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
26.01.1986 00:00	0	0	0	0	0	0	0	0	0	0.001017378	1.60E-04	0.26292786
27.01.1986 00:00	0	0	0	0	0	0	0	0	0	3.30E-04	5.17E-05	0.08527559
28.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
29.01.1986 00:00	0	0	0	0	0	0	0	0	0	0.015057498	0.09736529	0
30.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
31.01.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
01.02.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
02.02.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
03.02.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
04.02.1986 00:00	0	0	0	0	0	0	0	0	0	0.001326236	2.08E-04	0.342408329
05.02.1986 00:00	0	0	0	0	0	0	0	0	0	6.00E-04	9.40E-05	0.154777884
06.02.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
07.02.1986 00:00	0	0	0	0	0	0	0	0	0	0.001562429	2.42E-04	0.398919582
08.02.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
09.02.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
10.02.1986 00:00	0	10.2	0	0	0	0	0	10.4	0	0.759817839	4.702659607	0.245879829
11.02.1986 00:00	10.6	0	9	13.5	0	8.7	13.3	0	6.3	10.11839008	6.771687031	8.440591812
12.02.1986 00:00	1	0	0	0	0	0	0	0	0	0.672947288	0.316424787	1.553564429
13.02.1986 00:00	11	0	0	0	0	0	0	0	0	6.934062958	2.7606318	6.486699581
14.02.1986 00:00	8	5.5	0	1.2	0	0.9	0	0	0	5.692892075	5.778612614	4.914026737
15.02.1986 00:00	0	0	2.4	0	0	0.8	0	0	4.9	0.388917953	2.169649363	0.040739451
16.02.1986 00:00	0	0	1.8	0	0	0	0	0	0	0.016691763	0.034638979	0.02566283
17.02.1986 00:00	0	0	0	0	0	0	0	0	0	0.001101577	1.82E-04	0.284257621
18.02.1986 00:00	0	0	0	0	0	0	0	0	0	0.006403356	0.032574225	0.359423667
19.02.1986 00:00	0	0	0	0	0	0	0	0	0	0.056660656	0.356255502	0.396607935
20.02.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
21.02.1986 00:00	0	0	0	0	0	0	0	0	0	5.81E-09	3.03E-07	0
22.02.1986 00:00	0	0	0	0	0	0	0	0	0	0.001576428	2.47E-04	0.406910896
23.02.1986 00:00	0	0	0	0	0	0	0	0	0	0.002452867	3.83E-04	0.63130933
24.02.1986 00:00	0	0	0	0	0	0	0	0	0	0.00169106	2.65E-04	0.436581314
25.02.1986 00:00	0	0	0	0	0	0	0	0	0	0.001326045	2.08E-04	0.342381179
26.02.1986 00:00	0	0	0	0	0	0	0	0	0	3.29E-09	1.71E-07	0
27.02.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
28.02.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
01.03.1986 00:00	1	0	0	0	0	0	0	0	0	0.634598315	0.283717334	0.588250577
02.03.1986 00:00	1	0	0	0	0	0	0	0	2.3	0.642105162	0.251289845	0.836441815
03.03.1986 00:00	0	0	0	0	23	0.6	0	0	3.3	0.026783096	1.01E-04	0.031336963
04.03.1986 00:00	0	3	0	4.5	0	0	0	0	3.1	0.189841554	0.10124331	0.322619647
05.03.1986 00:00	6.2	0	0	0	0	0	0	0	0	4.170712948	3.446243286	3.639107943
06.03.1986 00:00	4.1	7.5	6	10.2	0	0	0	0	3.3	3.009447098	1.181870103	3.217601776
07.03.1986 00:00	0	0	10.5	8.5	0	1.1	0	0	21	0.45639497	0.069602817	0.635399401
08.03.1986 00:00	0	0	0	0	0	1.4	0	0	0	5.52E-05	0	4.80E-05
09.03.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
10.03.1986 00:00	0	0	0	0	0	0	0	0	0	0.001936239	3.02E-04	0.497510076
11.03.1986 00:00	0	0	0	0	0	0	0	0	0	0.020058183	0.130262062	4.61E-04
12.03.1986 00:00	0	0	0	0	0	0	0	0	0	0.140295714	0.912161112	0
13.03.1986 00:00	0	0	0	0	0	0.2	0	0.4	0	0.050121855	0.32589671	6.87E-06
14.03.1986 00:00	0	0	1	0	0	0	0	0	0	0.121431582	0.751078665	0.013176577
15.03.1986 00:00	4.5	1.5	0	1.2	0	0	0	0	0	3.790498972	7.291376591	2.701388597
16.03.1986 00:00	0	3	2	0	0	0	1	0	0	1.796142697	10.42366791	0.192086652
17.03.1986 00:00	0	0	0	0	0	0	0	0	0	0.086440302	0.555239618	0.293890178
18.03.1986 00:00	0	0	0	0	0	0	0	0	0	0.219839051	1.405402899	1.024300337
19.03.1986 00:00	0	0	0	0	0	0.1	3	0	0	0.622063875	0.635715902	0.503397107
20.03.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
21.03.1986 00:00	0	0	0	0	0	0	0	0.3	0	0	0	0
22.03.1986 00:00	0	0	0	0	0	0	0	0	0	0.050350841	0.327615201	0
23.03.1986 00:00	0	0	0	0	0	0	0	0	0	0.030239824	0.196737155	0
24.03.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
25.03.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
26.03.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
27.03.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
28.03.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
29.03.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
30.03.1986 00:00	0	0	0	0	0	0	0	0	0	0	0	0
31.03.1986 00:00	0	0	0	0	0	0	0	0	0	0.158057928	1.026059747	0
01.04.1986 00:00	0	0	0	0	2	0	0	0	0	0.156925738	0.928358316	0.003316175
02.04.1986 00:00	0	0	0	0	0	0	0	0	0	0.378808379	2.456906319	3.32E-04
03.04.1986 00:00	2.8	0	0	0	0	0	0	0	0	2.890117407	8.20335865	1.606489062
04.04.1986 00:00	5.1	8	6.5	8.3	1.5	1.2	0	0	6.2	3.691931009	2.108536482	3.909240007
05.04.1986 00:00	15.2	15	10	10.5	4	1.4	0	2.6	0	10.4701519	7.868554115	9.945084572
06.04.1986 00:00	8	0	0	0	3	0	0	0	36	5.26616621	1.967590094	4.65370369
07.04.1986 00:00	0	12	5.6	14	2.5	0	0	0	0	0.627849519	0.126460463	1.131908536
08.04.1986 00:00	1.5	0.5	0	0.8	0	0	0	0	20.3	1.066481352	0.375525653	0.943728566
09.04.1986 00:00	0	0	0	2	0	0	0	0	0	0.10328798	0.248740301	0.111926205
10.04.1986 00:00	0	0	0	0	0	0	0	0	0	0.003365497	4.69E-04	0.770065546
11.04.1986 00:00	9.2	1	0	0	0	2.3	0	0	0	5.775783539	2.636499166	6.26915741
12.04.1986 00:00	0	1.5	0	4	0	9.2	0	2.6	10.1	0.241501749	0.030645898	0.271551043
13.04.1986 00:00	0	0.5	0	1.5	0	0.1	4.5	2.6	4.6	1.078446627	1.593274832	0.532325029
14.04.1986 00:00	0	0	0	0	0	0	0	0	0	0.065000862	0.408468544	0.415329665
15.04.1986 00:00	0	0	0	6.5	0	0	0	0	2	0.228585228	0.043169644	0.671062589
16.04.1986 00:00	0	0	0	0	0	0	0	0	0	7.44E-05	0	0.001869318
17.04.1986 00:00	0	0	0	0	0	0	0	0	0	0.024178516	0.137477979	0.698733389
18.04.1986 00:00	0	0	0	0	0	0	0	0	0	0.012696083	0.068992712	0.493018121
19.04.1986 00:00	0	0	0	0	0	0	0	0	0	8.07E-04	1.26E-04	0.206739426
20.04.1986 00:00	10	0	0	0	0	0	0	0	0	6.223003387	2.459528923	6.325425625
21.04.1986 00:00	0	6	0	10	0	1.3	0	0	5.4	0.389831096	0.078474835	0.695466459
22.04.1986 00:00	0	0	0	0	0	0	1	0	4.5	0.188753575	0.004661268	0.09971679
23.04.1986 00:00	0	1	0	7	0	16.5	0	0	0	0.259109199	0.187095359	0.409239024
24.04.1986 00:00	0	2	0	0	0	0	0	15.2	0	0.015330031	0.005096971	1.545158029
25.04.1986 00:00	0	2	0	2.3	9	5	0	1.2	11	0.176272348	0.194278866	0.195416838
26.04.1986 00:00	2.1	4	5	0	7.2	5.6	0	15.2	10.5	1.921606064	3.786764145	1.391780734
27.04.1986 00:00	0	0	0	3.5	5.4	4.7	0	10.5	1.1	0.22380434	0.655120909	0.498723239
28.04.1986 00:00	7.5	0.2	0	0	0	5.4	0	3	2	4.751599789	2.465094328	4.329186916
29.04.1986 00:00	15.2	1.5	0	0	0	11.4	0	0	9	9.615627289	3.992534399	9.235833168
30.04.1986 00:00	47	0	0	0	0	0	0	0	6.5	29.02948189	11.43601704	28.37779427
01.05.1986 00:00	0	0	0	0	10	0	0	0	0	0.003889876	1.92E-06	0.012275272
02.05.1986 00:00	0	0	0	0	0	0.1	0	0	0	2.99E-04	1.04E-06	4.49E-04
03.05.1986 00:00	0	0	2	7.4	0	0.7	0	0	13.5	0.41228351	0.371644408	0.45425123
04.05.1986 00:00	4	0	9	0	11.4	4.6	0	6	7.8	2.980014086	3.508362055	2.428951502
05.05.1986 00:00	1.9	0	0	0	0	0	0	0	0	1.261108994	1.126280904	4.201741695
06.05.1986 00:00	0	1.5	2	46.5	0	0.2	0	0	0	1.540271282	0.401594311	2.608777046
07.05.1986 00:00	0	1	0	0	0	0	0	0	0	0.004598639	0.002033478	0.022007236
08.05.1986 00:00	0	0	1.9	6.5	0	6.1	0	0	0	0.224072665	0.044139985	0.379499704
09.05.1986 00:00	0	0	0	0	0	0	0	0	0	0.00558749	8.67E-04	1.424872398
10.05.1986 00:00	0	10	0	0	0	0	40.8	0	0	6.505167961	0.197125569	4.67986393
11.05.1986 00:00	1.4	2.1	2.6	2.5	9.4	7.4	5	2.1	0	1.789335728	0.411612093	1.887989521
12.05.1986 00:00	17	3	0	2.5	17.3	4.8	0	1.1	16.8	10.39852619	4.263012886	9.671201706
13.05.1986 00:00	3.3	1	3	6	2.5	3.5	24.8	17.3	11.8	6.168787956	1.030694008	4.984909534
14.05.1986 00:00	2.3	2	5	2.5	6	0	0	0	1	1.908847928	3.030219793	1.592601418
15.05.1986 00:00	14	0	6	4.5	0	7.6	0	3.7	11.5	8.949212074	6.113935471	9.370941162
16.05.1986 00:00	32.5	9	8.5	9.7	0	8	0	9.1	4.2	19.62530327	7.942940712	18.94061279
17.05.1986 00:00	1.3	2	1	4.7	14.4	1	23	1.6	4.3	4.793701172	1.890479445	3.099229813
18.05.1986 00:00	3	1	8.3	3.5	18	7.5	0	7.5	14	2.103967905	1.048587561	2.300750971
19.05.1986 00:00	4.9	4	1.5	2.5	0	0.8	0	1.2	2.2	3.05237627	1.68704021	3.143884182
20.05.1986 00:00	2	0	0	0	0	0	0	0	0	1.191255689	0.671909094	1.501847148
21.05.1986 00:00	0	0	0	1.5	2.4	18.1	0	8.1	0	0.061818492	0.082898304	0.309105515
22.05.1986 00:00	0	0	0	0	0	0	0	0	0	0.001008456	1.54E-04	0.253077358
23.05.1986 00:00	5	0	0	0	0	0	0	0	0	2.886209726	1.333521962	3.029127359
24.05.1986 00:00	0	0	0	0	0	0	0	0	0	0.00172057	2.66E-04	0.437482029
25.05.1986 00:00	0	0	0	0	0	0	0	0	0	0	1.808189631	0.218497753
26.05.1986 00:00	0	0.2	6.5	1.2	0	0	0	0	20	0.395987123	2.367113829	0.608006895
27.05.1986 00:00	1	11	11.5	7	0	5.3	0	3.9	0	0.958397031	0.518197894	1.43934834
28.05.1986 00:00	4	9.5	17.5	21.2	26	19.8	5.3	9.5	42.9	4.650934219	4.024225235	4.487624168
29.05.1986 00:00	0	0	0	1	0	0	0	0	0	0.031391833	0.006156747	0.052637972
30.05.1986 00:00	0	0	0	0	0	0	0	1.4	0	0.169955119	1.077131152	0
31.05.1986 00:00	0	6.5	10	8.5	0	5.5	0	0	0	0.354815155	0.076061428	0.845729649
01.06.1986 00:00	0	1	0	0	13	0	0	0	0	0.774217248	4.772322178	0.035244673
02.06.1986 00:00	0	2.5	0	1	0	0.4	0	0	0	0.084881432	0.272406101	0.396952838
03.06.1986 00:00	0	0	1.7	0	0	0	0	0	0	0.050543454	0.002786276	0.517229557
04.06.1986 00:00	0	0	0	0	0	0	0.5	0	0	0.079026259	0.002144193	0.045883037
05.06.1986 00:00	0	0	0	0	12.3	0	0	0	0	0.00434088	5.04E-06	0.013306806
06.06.1986 00:00	0	0	0	0	3.4	0	0	0	0	0.001464293	1.99E-05	0.005964656
07.06.1986 00:00	20	0	0	0	9.1	0	0	0	0	10.76811981	4.137733936	10.3884697
08.06.1986 00:00	0	3.5	0	0	0	0.2	0	0	0	0.041347262	0.158196405	0.539675057
09.06.1986 00:00	1	1.5	0	10	0	6.8	0	0	26.5	1.042475104	0.269624382	2.250957489
10.06.1986 00:00	0	1.3	1.8	1	14.8	1.1	0	0	3.5	0.151998684	0.16351676	0.429755867
11.06.1986 00:00	1.2	0	0	6	0	0.4	0.4	0	0	0.884749949	0.281530768	1.141538024
12.06.1986 00:00	6	7.5	1	9.5	15.9	0	0	0	17.5	3.601607561	1.332075834	4.042275906
13.06.1986 00:00	0	14	0	9.2	0	0.2	0	3.5	5.2	0.38634032	0.195779875	1.245755076
14.06.1986 00:00	0	0	1	2.3	0	0	0	0	4.2	0.096297324	0.014654687	0.133582279
15.06.1986 00:00	16	2	4	6.5	2.4	21	0	0	0	8.7759161	3.297874451	8.625101089
16.06.1986 00:00	8	21	34	12.6	10.7	40.5	8.2	27.1	5.8	6.444442272	2.369745731	7.329789162
17.06.1986 00:00	13	5.5	8.2	2.5	0	1.2	0	3.1	0	7.023759842	2.627733469	7.029716969
18.06.1986 00:00	10.3	9.5	20	10.2	32	56.6	0	0	17.5	6.220448971	2.423429728	6.566617966
19.06.1986 00:00	11.2	19	0	22.6	31.8	35	0	0	18.9	6.871873856	2.857281923	9.095044136
20.06.1986 00:00	5.2	43	9	14.5	7.4	11.4	0	0	6.5	3.495313883	1.242027044	4.330615044
21.06.1986 00:00	0	14.5	30	3.7	0	3.8	0	0	5.4	0.386336893	0.082936801	2.307913542
22.06.1986 00:00	0	20	0.4	43	4.3	0	0	0	26.6	1.541708469	0.402034134	4.069491386
23.06.1986 00:00	10.1	0	5	0	9.6	0	0	0	12.2	5.465163708	2.032418728	5.025101662
24.06.1986 00:00	10.5	10	30	37	11.4	2.2	0	0	8.7	7.033355236	2.975400209	8.174920082
25.06.1986 00:00	1.5	8	12	8	15	14	0.3	0	6.6	1.242872834	0.368203968	2.141052485
26.06.1986 00:00	16.5	16	15	12.3	51.3	68.1	1.2	51.9	8.8	9.373051643	3.414433479	10.48323154
27.06.1986 00:00	13	13.5	12	48.6	0	6.9	4.5	5	9.4	10.21671391	10.15260124	9.807949066
28.06.1986 00:00	22	21	28.5	74.5	16	3.5	1.2	0	40.9	15.10628319	10.56643581	16.57044792
29.06.1986 00:00	24	45.5	60.2	46	54.1	43	14.5	22.5	26	18.17247009	13.23853874	18.80395508
30.06.1986 00:00	6.8	16	1	36.7	27	10.6	8	22.2	20	6.470805645	4.157770157	7.535995483
01.07.1986 00:00	34	25.5	34.4	36	12.4	42.7	5.1	12	40.3	21.60977364	16.81969833	20.27007675
02.07.1986 00:00	1.5	1.5	0	0	14.6	0.9	0	7.2	0	0.781690478	0.290908486	0.751885414
03.07.1986 00:00	3	0	0	0	8.7	0	7	0	9.2	2.742532969	0.606016219	2.098469973
